Date,Country,local_price,dollar_valuation
2001-04-30,EUR,2.57,-10.96062992126
2015-01-31,EUR,3.68,-10.984718162839
2004-05-31,TUR,3950000.0,-11.034032298025
2020-07-31,CAN,6.88,-11.09
2021-07-31,EUR,4.27,-11.105
2010-01-31,CHL,1600.0,-11.165300277942
2004-05-31,PER,8.99,-11.174785100287
2008-06-30,LTU,6.9,-11.218506695283
2015-01-31,DEU,3.67,-11.226607515658
2006-05-31,NZL,4.45,-11.445094665194
2000-04-30,MEX,20.9,-11.512293017092
2012-01-31,PER,10.0,-11.512371829155
2017-07-31,FRA,4.1,-11.660471698113
2015-01-31,ESP,3.65,-11.710386221294
2013-07-31,GBR,2.69,-11.776068032187
2008-06-30,MEX,32.0,-11.849481888443
2021-01-31,AUS,6.48,-11.899999999999999
2016-07-31,DNK,30.0,-11.909888749237
2008-06-30,KOR,3200.0,-11.953387022507
2014-01-31,PRT,3.0,-11.998197873491
2007-06-30,PER,9.5,-12.032720124228
2006-05-31,TUR,4.2,-12.109068460758
2017-07-31,CAN,5.97,-12.156664248645
2008-06-30,CHL,1550.0,-12.226085218278
2017-07-31,IRL,4.07,-12.306858490566
2016-01-31,DNK,30.0,-12.323424857449
2012-01-31,PRT,2.9,-12.344718647105
2006-05-31,HUN,560.0,-12.45453654651
2006-01-31,PER,9.5,-12.481920607283
2013-01-31,ARG,19.0,-12.580757868323
2013-01-31,HUN,830.0,-12.610856964034
2016-07-31,IRL,4.0,-12.623015873016
2017-07-31,BEL,4.05,-12.737783018868
2016-01-31,ITA,4.0,-12.778904665314
2022-01-31,VEN,23.0,-12.870999999999999
2007-06-30,CHL,1565.0,-12.872466725216
2006-01-31,BRA,6.2,-12.966881792882
2016-01-31,ISR,16.9,-13.018310186125
2017-07-31,DNK,30.0,-13.085084053242
2016-07-31,ISR,16.9,-13.102051100107
2017-01-31,ITA,4.2,-13.107312252964
2020-01-31,ISR,17.0,-13.333
2017-01-31,ISR,16.9,-13.361324290101
2020-07-31,ISR,17.0,-13.369
2004-05-31,HUN,530.0,-13.384539957509
2021-01-31,DNK,30.0,-13.4
2009-07-31,LVA,1.55,-13.459503793545
2010-01-31,LVA,1.55,-13.459503793545
2007-06-30,AUS,3.45,-13.527332882172
2003-04-30,TUR,3750000.0,-13.54177834187
2013-07-31,CHL,2000.0,-13.625303847287
2016-07-31,BEL,3.95,-13.715228174603
2015-07-31,URY,113.0,-13.728966186717
2009-07-31,NZL,4.9,-13.803559543578
2011-07-31,KOR,3700.0,-13.82227777968
2006-05-31,CZE,59.05,-13.838613083282
2016-01-31,IRL,3.95,-13.869168356998
2016-01-31,BEL,3.95,-13.869168356998
2021-01-31,NZL,6.8,-13.900000000000002
2018-01-31,NLD,3.71,-13.977888257576
2017-01-31,URY,125.0,-13.999800479537
2006-01-31,HUN,560.0,-14.098756364745
2018-07-31,EUR,4.04,-14.1
2002-04-30,CHL,1400.0,-14.160458628407
2005-06-30,CAN,3.28,-14.207185462094
2014-07-31,GRC,3.05,-14.361470281543
2016-01-31,GBR,2.89,-14.363965517241
2018-07-31,DNK,30.0,-14.4
2017-07-31,URY,130.0,-14.550420181876
2003-04-30,VEN,3700.0,-14.561098051531
2017-07-31,AUS,5.9,-14.566886792453
2018-01-31,NZL,6.2,-14.579734848485
2016-07-31,AUS,5.75,-14.588541666667
2022-01-31,EUR,4.42,-14.719
2013-01-31,CZE,70.33,-14.773958939809
2002-04-30,CAN,3.33,-14.81850970762
2013-07-31,ARG,21.0,-14.852063908256
2005-06-30,HUN,530.0,-14.947916511206
2018-07-31,ISR,17.0,-15.1
2021-07-31,AUS,6.55,-15.168999999999999
2017-01-31,FRA,4.1,-15.176185770751
2021-01-31,URY,204.0,-15.2
2020-01-31,BRA,19.9,-15.264
2006-05-31,KOR,2500.0,-15.324274159678
2015-07-31,IRL,3.7,-15.36732776618
2015-07-31,EUR,3.7,-15.36732776618
2015-07-31,BEL,3.7,-15.36732776618
2019-07-31,NOR,42.0,-15.4
2007-01-31,AUS,3.45,-15.426776220941
2007-01-31,UAE,10.0,-15.438924410178
2009-07-31,ARG,11.5,-15.479474833554
2017-01-31,AUS,5.8,-15.510276679842
2015-01-31,IRL,3.49,-15.580615866388
2012-01-31,TUR,6.6,-15.592506701199
2020-01-31,URY,179.0,-15.668000000000001
2006-01-31,MEX,28.0,-15.685189576582
2021-07-31,NZL,6.9,-15.704
2003-04-30,PER,7.9,-15.747712390419
2017-07-31,EUR,3.91,-15.754254716981
2014-07-31,PRT,3.0,-15.765380604797
2005-06-30,MEX,28.0,-15.800995653226
2015-07-31,CRI,2150.0,-15.835031965072
2021-07-31,GBR,3.49,-15.922
2016-01-31,CAN,5.84,-15.939243648951
2001-04-30,CAN,3.33,-15.960024227741
2017-07-31,DEU,3.9,-15.969716981132
2021-07-31,DNK,30.0,-16.037000000000003
2013-01-31,EST,2.7,-16.110992916259
2020-07-31,EUR,4.21,-16.18
2001-04-30,ROC,70.0,-16.233875020942
2016-07-31,NZL,6.0,-16.244047619048
2006-05-31,COL,6500.0,-16.249632786851
2015-01-31,CRI,2150.0,-16.273055917799
2010-01-31,UAE,11.0,-16.345611262619
2017-07-31,NZL,6.1,-16.372452830189
2018-01-31,GBR,3.19,-16.419583333333
2014-07-31,KOR,4100.0,-16.477914392409
2017-01-31,DNK,30.0,-16.509716529615
2015-07-31,ESP,3.65,-16.511012526096
2015-01-31,NLD,3.45,-16.548173277662
2014-07-31,CRI,2150.0,-16.54871895491
2016-07-31,EUR,3.82,-16.55498015873
2013-01-31,SIN,4.5,-16.559720097804
2014-01-31,HUN,860.0,-16.637420459932
2010-01-31,KOR,3400.0,-16.727692205957
2013-07-31,PRT,2.95,-16.760149963424
2019-01-31,EUR,4.05,-16.8
2018-01-31,SIN,5.8,-16.941904012336
2019-07-31,ISR,17.0,-17.0
2022-01-31,DNK,32.0,-17.018
2007-01-31,ARG,8.25,-17.050204735177
2022-01-31,GBR,3.59,-17.099
2016-07-31,DEU,3.79,-17.210307539683
2006-05-31,MEX,29.0,-17.236521753524
2015-01-31,TUR,9.25,-17.242431943419
2017-01-31,IRL,4.0,-17.245059288538
2005-06-30,CHL,1500.0,-17.259502332455
2017-01-31,NZL,6.0,-17.286561264822
2007-01-31,MEX,29.0,-17.293779454109
2013-07-31,HUN,860.0,-17.389125976761
2006-01-31,CZE,62.0,-17.430352668947
2001-04-30,CHL,1260.0,-17.460400644595
2019-01-31,DNK,30.0,-17.5
2010-07-31,SIN,4.23,-17.549431357465
2019-01-31,ISR,17.0,-17.8
2009-07-31,SAU,11.0,-17.842563646619
2012-01-31,CZE,70.22,-17.850067069571
2014-01-31,EST,2.8,-17.864984681925
2015-07-31,DEU,3.59,-17.883434237996
2015-01-31,AUT,3.39,-17.999509394572
2018-07-31,AUS,6.05,-18.1
2003-04-30,NZL,3.95,-18.114349682823
2015-07-31,AUS,5.3,-18.115553235908
2017-07-31,ESP,3.8,-18.124339622642
2008-06-30,SIN,3.95,-18.207904118957
2017-01-31,ESP,3.95,-18.279496047431
2017-01-31,BEL,3.95,-18.279496047431
2016-07-31,CRI,2250.0,-18.294886174972
2015-07-31,NZL,5.9,-18.379227557411
2005-06-30,AUS,3.25,-18.394813425434
2019-01-31,BRA,16.9,-18.5
2016-01-31,CRI,2150.0,-18.523030981144
2003-04-30,CAN,3.2,-18.564702888408
2014-07-31,EST,2.9,-18.573201251303
2014-01-31,TUR,8.5,-18.720831311863
2018-01-31,CHL,2600.0,-18.733157446881
2005-06-30,KOR,2500.0,-18.747542113149
2018-07-31,URY,140.0,-18.8
2019-07-31,URY,164.0,-18.8
2006-01-31,KOR,2500.0,-18.803949700671
2016-01-31,EUR,3.72,-18.884381338742
2002-04-30,JPN,262.0,-19.060858819895
2004-05-31,COL,6500.0,-19.078813127707
2013-07-31,SIN,4.7,-19.082470973419
2016-07-31,URY,123.0,-19.095766932664
2015-07-31,TUR,10.25,-19.118768604163
2020-01-31,EUR,4.12,-19.188
2012-07-31,SIN,4.4,-19.209112294055
2002-04-30,ROC,70.0,-19.21709827817
2003-04-30,HUN,490.0,-19.280442804428
2009-07-31,SIN,4.22,-19.284887051441
2003-04-30,MEX,23.0,-19.400903410744
2003-04-30,JPN,262.0,-19.434194341943
2012-07-31,HUN,830.0,-19.485939667282
2013-01-31,JPN,320.0,-19.540759081944
2011-07-31,UAE,12.0,-19.630020819341
2009-07-31,LTU,7.1,-19.654364391901
2010-01-31,LTU,7.1,-19.654364391901
2004-05-31,CAN,3.19,-19.70802919708
2017-01-31,EUR,3.88,-19.727707509881
2010-07-31,UAE,11.0,-19.778140369779
2020-07-31,DNK,30.0,-19.779
2017-01-31,CRI,2250.0,-19.783516746243
2020-07-31,AUS,6.55,-19.817
2019-07-31,BRA,17.5,-19.9
2005-06-30,UAE,9.0,-19.913506587114
2004-05-31,JPN,262.0,-20.04882514495
2018-07-31,BRA,16.9,-20.1
2007-06-30,UAE,10.0,-20.15597370848
2014-01-31,CHL,2000.0,-20.193677972612
2010-01-31,POL,8.1,-20.20983434478
2007-06-30,LVA,1.39,-20.214399406717
2019-07-31,EUR,4.08,-20.3
2016-07-31,SIN,5.45,-20.354334068704
2011-07-31,LVA,1.6,-20.443873463495
2006-05-31,LVA,1.35,-20.47409222649
2016-01-31,NZL,5.9,-20.643204868154
2014-07-31,SIN,4.7,-20.824903431651
2022-01-31,NZL,7.0,-20.873
2006-05-31,UAE,9.0,-20.949033206676
2015-01-31,KOR,4100.0,-20.986809229589
2007-06-30,MEX,29.0,-21.018255527214
2015-07-31,NLD,3.45,-21.085751565762
2013-07-31,PER,10.0,-21.143130212932
2018-01-31,AUT,3.4,-21.16571969697
2020-01-31,DNK,30.0,-21.257
2006-05-31,AUS,3.25,-21.323565189962
2016-07-31,AUT,3.6,-21.360714285714
2005-06-30,ROC,75.0,-21.379939305313
2014-07-31,HUN,860.0,-21.441672411319
2015-07-31,KOR,4300.0,-21.495098464316
2020-01-31,AUS,6.45,-21.497
2019-07-31,DNK,30.0,-21.5
2005-06-30,SAU,9.0,-21.570718898476
2017-01-31,DEU,3.79,-21.589693675889
2021-01-31,GBR,3.29,-21.6
2010-01-31,PER,8.056,-21.606712084691
2004-05-31,AUS,3.25,-21.630094043887
2021-01-31,SIN,5.9,-21.7
2016-01-31,DEU,3.59,-21.71906693712
2007-06-30,ARG,8.25,-21.741716360677
2005-06-30,BRA,5.9,-21.774400553254
2016-07-31,GBR,2.99,-21.820992063492
2013-01-31,KOR,3700.0,-21.952437686985
2004-05-31,LTU,6.5,-21.987424372809
2019-01-31,AUS,6.1,-22.0
2018-01-31,KOR,4400.0,-22.063751850986
2017-07-31,ARG,70.0,-22.15973378629
2012-01-31,UAE,12.0,-22.160760517288
2006-05-31,LTU,6.5,-22.181736771943
2014-01-31,SIN,4.6,-22.213407895915
2020-01-31,GBR,3.39,-22.218
2017-07-31,NLD,3.61,-22.218122641509
2005-06-30,CRI,1130.0,-22.305692036265
2018-01-31,GRC,3.35,-22.325047348485
2014-07-31,CHL,2100.0,-22.367461201198
2022-01-31,AUS,6.4,-22.39
2018-07-31,SIN,5.8,-22.4
2013-07-31,EST,2.75,-22.40352962692
2011-07-31,EST,2.2,-22.410086100861
2017-07-31,GBR,3.19,-22.425820754717
2015-07-31,AUT,3.39,-22.458173277662
2006-01-31,AUS,3.25,-22.471743932519
2006-05-31,SAU,9.0,-22.559994493155
2004-05-31,ROC,75.0,-22.568655791865
2000-04-30,CAN,2.85,-22.757947800634
2020-01-31,SIN,5.9,-22.758
2014-07-31,PHL,160.0,-22.767985737178
2021-07-31,BRA,22.9,-22.778000000000002
2012-07-31,CZE,70.33,-22.786594795511
2019-01-31,URY,140.0,-22.8
2014-01-31,PER,10.0,-22.944884691354
2017-01-31,SIN,5.6,-23.077715545513
2018-07-31,NZL,6.2,-23.2
2018-07-31,GBR,3.19,-23.2
2019-01-31,SIN,5.8,-23.3
2017-07-31,SIN,5.6,-23.306686972134
2015-01-31,PHL,163.0,-23.374853507293
2013-07-31,CZE,70.45,-23.395845947557
2007-01-31,LVA,1.35,-23.437790652832
2005-06-30,JPN,250.0,-23.441553291263
2017-07-31,VEN,10950.0,-23.480083857442
2016-07-31,KOR,4400.0,-23.483424075036
2016-07-31,ESP,3.5,-23.545138888889
2007-06-30,LTU,6.6,-23.605854592657
2021-07-31,SIN,5.9,-23.68
2016-01-31,AUT,3.5,-23.68154158215
2016-01-31,ESP,3.5,-23.68154158215
2018-01-31,CRI,2290.0,-23.713415085902
2008-06-30,UAE,10.0,-23.734417463842
2009-07-31,UAE,10.0,-23.737532039769
2020-07-31,NZL,6.6,-23.846
2012-01-31,KOR,3700.0,-23.92354919137
2007-06-30,SIN,3.95,-23.979801722002
2014-07-31,JPN,370.0,-23.999101546136
2016-01-31,AUS,5.3,-24.063793103448
2016-01-31,URY,113.0,-24.065289067653
2007-06-30,URY,62.0,-24.068414358663
2011-07-31,POL,8.63,-24.091775242695
2020-07-31,URY,189.0,-24.213
2020-01-31,NZL,6.5,-24.258
2010-07-31,KOR,3400.0,-24.387539066438
2005-06-30,LTU,6.5,-24.492286131951
2012-07-31,UAE,12.0,-24.503094110928
2017-07-31,CRI,2290.0,-24.527642739567
2016-07-31,NLD,3.45,-24.637351190476
2013-07-31,KOR,3900.0,-24.637773390165
2004-05-31,CHL,1400.0,-24.686642638119
2006-05-31,ROC,75.0,-24.726833679423
2015-07-31,PHL,163.0,-24.734912784271
2007-01-31,CZE,52.1,-24.7476333889
2016-01-31,NLD,3.45,-24.771805273834
2012-07-31,GRC,2.683,-24.835700751011
2005-06-30,CZE,56.42,-24.868653974663
2014-01-31,CZE,70.45,-24.889924425102
2022-01-31,SIN,5.9,-24.898
2013-01-31,LVA,1.69,-24.89892583453
2018-07-31,COL,11900.0,-24.9
2019-01-31,NZL,6.2,-24.9
2021-01-31,THA,128.0,-24.9
2010-07-31,LVA,1.55,-24.908921789009
2018-01-31,ARG,75.0,-24.992499249925
2000-04-30,SIN,3.2,-25.005858917272
2014-01-31,KOR,3700.0,-25.030996896773
2007-01-31,LTU,6.5,-25.081796271125
2020-07-31,GBR,3.39,-25.09
2013-01-31,UAE,12.0,-25.194789335129
2014-07-31,PER,10.0,-25.197068323502
2014-01-31,LTU,8.8,-25.23589244124
2008-06-30,SAU,10.0,-25.294490054026
2017-01-31,NLD,3.61,-25.313666007905
2011-07-31,LTU,7.3,-25.435228442967
2007-01-31,SAU,9.0,-25.445957431298
2009-07-31,PER,8.056,-25.461365097007
2006-01-31,ROC,75.0,-25.477632484002
2010-01-31,SAU,10.0,-25.51607675896
2020-07-31,SIN,5.9,-25.535000000000004
2012-07-31,KOR,3700.0,-25.717018983819
2022-01-31,BRA,22.9,-25.773000000000003
2003-04-30,ROC,70.0,-25.775119820164
2019-07-31,AUS,6.15,-25.8
2019-07-31,SIN,5.8,-25.8
2018-01-31,PRT,3.2,-25.80303030303
2015-07-31,UAE,13.0,-26.108782479915
2015-01-31,UAE,13.0,-26.110794192729
2006-05-31,ARG,7.0,-26.122541595648
2014-07-31,UAE,13.0,-26.187842373967
2015-01-31,GRC,3.05,-26.223747390397
2022-01-31,ARG,450.0,-26.247
2009-07-31,URY,61.0,-26.254489711292
2019-07-31,NZL,6.4,-26.3
2017-01-31,GBR,3.09,-26.316324110672
2015-01-31,SIN,4.7,-26.399065675288
2007-06-30,POL,6.9,-26.469087684387
2018-07-31,CHL,2640.0,-26.5
2007-06-30,CZE,52.9,-26.53606032681
2004-05-31,CZE,56.42,-26.58425504229
2008-06-30,JPN,280.0,-26.600184784035
2013-07-31,GRC,2.6,-26.636064374543
2017-07-31,AUT,3.4,-26.742830188679
2018-07-31,CRI,2290.0,-26.8
2018-07-31,KOR,4500.0,-26.8
2016-07-31,GRC,3.35,-26.821775793651
2006-05-31,SIN,3.6,-26.838636516056
2016-01-31,GRC,3.35,-26.952332657201
2018-01-31,EST,3.15,-26.962357954545
2019-01-31,GBR,3.19,-27.0
2006-05-31,VEN,5701.25,-27.007163764365
2006-01-31,ZAF,13.95,-27.165247955341
2016-01-31,KOR,4300.0,-27.179214915729
2002-04-30,SIN,3.3,-27.181252482457
2021-01-31,CZE,89.0,-27.200000000000003
2014-07-31,LTU,8.95,-27.218122752491
2020-01-31,CRI,2350.0,-27.283
2000-04-30,IDN,14500.0,-27.288956195357
2007-01-31,SIN,3.6,-27.305021466221
2017-01-31,KOR,4400.0,-27.321223837912
2010-07-31,LTU,7.3,-27.409988385598
2018-01-31,COL,10900.0,-27.41537138398
2015-01-31,PRT,3.0,-27.433194154489
2017-07-31,CHL,2550.0,-27.469895384568
2017-07-31,KOR,4400.0,-27.472268444915
2021-01-31,KOR,4500.0,-27.500000000000004
2009-07-31,KOR,3400.0,-27.548044702856
2007-01-31,PAK,140.0,-27.602596170901
2021-07-31,CZE,89.0,-27.744000000000003
2003-04-30,CZE,56.57,-27.769762126687
2021-01-31,CHL,2940.0,-27.800000000000004
2018-01-31,UAE,14.0,-27.810641124009
2017-07-31,GRC,3.35,-27.820141509434
2003-04-30,CHL,1400.0,-27.848440495578
2018-01-31,CZE,79.0,-27.882965189564
2007-01-31,POL,6.9,-27.892415483902
2019-01-31,KOR,4500.0,-27.9
2014-07-31,CZE,70.45,-27.935039734415
2017-01-31,CHL,2450.0,-28.034166910151
2006-05-31,JPN,250.0,-28.06283279932
2016-07-31,LKA,530.0,-28.072003995397
2017-07-31,UAE,14.0,-28.083053799013
2015-07-31,PAK,350.0,-28.152513738266
2015-07-31,SIN,4.7,-28.190072017718
2016-01-31,UAE,13.0,-28.210045038257
2001-04-30,SIN,3.3,-28.220298429547
2013-07-31,UAE,12.0,-28.301006713615
2006-01-31,VEN,5900.0,-28.399344283622
2006-05-31,CRI,1130.0,-28.461022494577
2007-01-31,JPN,280.0,-28.480880257326
2019-07-31,GBR,3.29,-28.5
2012-01-31,LVA,1.65,-28.569574070591
2022-01-31,LKA,840.0,-28.571999999999996
2020-07-31,THA,128.0,-28.575
2018-01-31,LKA,580.0,-28.577057965875
2010-07-31,SAU,10.0,-28.579998971552
2007-01-31,URY,55.0,-28.607125008924
2004-05-31,MEX,24.0,-28.656361474435
2005-06-30,PAK,130.0,-28.742602934051
2017-07-31,LKA,580.0,-28.8118638711
2008-06-30,RUS,59.0,-28.86762858852
2016-07-31,PAK,375.0,-29.016636229
2022-01-31,CRI,2650.0,-29.019000000000002
2005-06-30,SIN,3.6,-29.158150886054
2021-07-31,KOR,4600.0,-29.225
2007-01-31,ROC,75.0,-29.258703844016
2020-07-31,CRI,2350.0,-29.264000000000003
2017-01-31,PAK,375.0,-29.266836614881
2011-07-31,ZAF,19.45,-29.312248794426
2022-01-31,CZE,89.0,-29.343999999999998
2014-01-31,UAE,12.0,-29.347613031185
2018-01-31,THA,119.0,-29.458908332148
2007-06-30,SAU,9.0,-29.627213062878
2017-01-31,AUT,3.4,-29.658300395257
2021-01-31,BRA,21.9,-29.7
2013-07-31,LTU,8.6,-29.71961681991
2016-07-31,UAE,13.0,-29.776889293374
2013-01-31,LTU,7.8,-29.810913196623
2013-07-31,JPN,320.0,-29.846886811277
2015-01-31,EST,2.9,-29.852087682672
2016-07-31,TUR,10.75,-29.907937499006
2016-07-31,CHL,2300.0,-29.91319474917
2017-07-31,PRT,3.25,-29.974764150943
2017-01-31,UAE,13.0,-30.052546679164
2015-01-31,MEX,49.0,-30.065663346808
2006-01-31,SIN,3.6,-30.113303806204
2015-01-31,CHL,2100.0,-30.131658737802
2006-05-31,PAK,130.0,-30.171536306773
2021-07-31,ARG,380.0,-30.184
2015-07-31,GRC,3.05,-30.235229645094
2010-01-31,MEX,32.0,-30.242532544856
2015-01-31,COL,7900.0,-30.262864334383
2019-01-31,CHL,2640.0,-30.3
2021-07-31,CHL,2990.0,-30.302
2012-07-31,PAK,285.0,-30.386464124252
2005-06-30,VEN,5600.0,-30.405710350654
2010-07-31,POL,8.3,-30.457183968398
2006-01-31,JPN,250.0,-30.56727232835
2015-01-31,PER,10.0,-30.595655843291
2017-01-31,GRC,3.35,-30.69273715415
2008-06-30,ROC,75.0,-30.808058093554
2016-01-31,TUR,10.25,-30.917480559842
2021-07-31,THA,128.0,-30.951
2007-01-31,CRI,1130.0,-31.127071345711
2004-05-31,LVA,1.09,-31.135568163152
2022-01-31,SAU,15.0,-31.188
2012-01-31,PAK,260.0,-31.209590115491
2016-07-31,JPN,370.0,-31.213213012229
2003-04-30,AUS,3.0,-31.241548440329
2020-01-31,KOR,4500.0,-31.351000000000003
2010-01-31,ZAF,17.95,-31.357841324568
2015-07-31,PRT,3.0,-31.37891440501
2019-07-31,CRI,2290.0,-31.4
2005-06-30,ZAF,13.95,-31.42770179279
2017-01-31,ARG,55.0,-31.454736135007
2008-06-30,EGY,13.0,-31.454934915143
2020-07-31,BRA,20.9,-31.462
2011-07-31,PHL,118.0,-31.553194334113
2003-04-30,SIN,3.3,-31.589203532485
2019-01-31,CZE,85.0,-31.7
2012-01-31,LTU,7.8,-31.717632163801
2015-07-31,CHL,2100.0,-31.759146833356
2006-05-31,ZAF,13.95,-31.787175989086
2002-04-30,IDN,16000.0,-31.858930951803
2003-04-30,ZAF,13.95,-31.910033386048
2016-01-31,BRA,13.5,-31.963409014213
2007-06-30,PAK,140.0,-31.993177944222
2013-01-31,PAK,290.0,-32.011338999424
2012-07-31,LVA,1.69,-32.011541141466
2003-04-30,IDN,16100.0,-32.025636045834
2021-07-31,CRI,2370.0,-32.096000000000004
2015-01-31,ARG,28.0,-32.107880577762
2013-07-31,LVA,1.69,-32.1158323486
2017-07-31,EST,3.15,-32.129386792453
2010-01-31,PAK,200.0,-32.176260334642
2002-04-30,HUN,459.0,-32.228915662651
2014-07-31,MEX,42.0,-32.270711595229
2016-07-31,EST,3.1,-32.282837301587
2007-01-31,ZAF,15.5,-32.294882432247
2006-05-31,POL,6.5,-32.343571832651
2021-01-31,CRI,2350.0,-32.4
2019-01-31,CRI,2290.0,-32.4
2016-07-31,THA,119.0,-32.472154694377
2015-07-31,EST,2.95,-32.522599164927
2009-07-31,POL,7.6,-32.529861639609
2012-07-31,ISR,11.9,-32.539574981607
2011-07-31,MEX,32.0,-32.548647509481
2000-04-30,NZL,3.4,-32.607876949912
2013-01-31,POL,9.1,-32.612498943599
2010-07-31,IDN,22780.0,-32.673665295314
2019-07-31,THA,119.0,-32.7
2017-07-31,PAK,375.0,-32.71068285199
2013-01-31,SAU,11.0,-32.839224811151
2007-06-30,JPN,280.0,-32.868873850185
2016-07-31,VEN,2170.0,-32.872546238213
2007-06-30,ROC,75.0,-32.884347515721
2010-07-31,MEX,32.0,-32.941413147954
2020-01-31,THA,115.0,-33.012
2008-06-30,UKR,11.0,-33.016684934843
2013-01-31,THA,87.0,-33.052133322588
2009-07-31,MEX,33.0,-33.067127099928
2022-01-31,CHL,3100.0,-33.188
2019-01-31,COL,11900.0,-33.2
2015-07-31,SAU,12.0,-33.203951242336
2019-07-31,CHL,2640.0,-33.3
2016-07-31,PRT,3.05,-33.375049603175
2019-01-31,THA,119.0,-33.4
2020-07-31,CZE,89.0,-33.428000000000004
2013-01-31,PHL,118.0,-33.452243584057
2004-05-31,SIN,3.3,-33.454325468845
2013-01-31,MEX,37.0,-33.493470371695
2011-07-31,RUS,75.0,-33.51883793588
2002-04-30,CZE,56.28,-33.522324592488
2010-01-31,EGY,13.0,-33.553798422669
2016-07-31,ARG,50.0,-33.574590420925
2015-07-31,HUN,900.0,-33.57858393234
2019-07-31,KOR,4500.0,-33.6
2016-01-31,SIN,4.7,-33.668682832926
2020-01-31,CZE,85.0,-33.757999999999996
2006-01-31,POL,6.5,-33.758400581295
2021-01-31,ARG,320.0,-33.800000000000004
2022-01-31,THA,128.0,-33.831
2015-01-31,HUN,860.0,-33.844862574204
2015-07-31,THA,108.0,-33.855598503483
2017-01-31,THA,119.0,-33.888661172055
2018-07-31,LKA,580.0,-33.9
2021-01-31,JPN,390.0,-33.900000000000006
2021-01-31,COL,12950.0,-33.900000000000006
2021-07-31,SAU,14.0,-33.936
2022-01-31,CHN,24.4,-34.022999999999996
2017-07-31,THA,119.0,-34.033081578073
2021-01-31,SAU,14.0,-34.1
2013-07-31,PAK,300.0,-34.185434512697
2010-01-31,ROC,75.0,-34.208304403263
2010-07-31,PAK,210.0,-34.229757380883
2022-01-31,KOR,4600.0,-34.323
2004-05-31,PAK,110.0,-34.329926449518
2000-04-30,BRA,2.95,-34.340848894923
2014-01-31,PAK,320.0,-34.353120565016
2020-07-31,KOR,4500.0,-34.378
2014-01-31,ARG,21.0,-34.385280066635
2011-07-31,SAU,10.0,-34.402842508506
2015-01-31,JPN,370.0,-34.408135802105
2015-07-31,PER,10.0,-34.421778789577
2010-07-31,ZAF,18.45,-34.426268351167
2013-01-31,IDN,27939.0,-34.505492254143
2016-01-31,EST,3.0,-34.584178498986
2016-01-31,PRT,3.0,-34.584178498986
2021-01-31,LKA,700.0,-34.599999999999994
2020-07-31,SAU,14.0,-34.636
2010-01-31,RUS,70.0,-34.664107241961
2017-01-31,COL,9900.0,-34.665551141447
2007-06-30,ZAF,15.5,-34.794799233187
2009-07-31,EGY,13.0,-34.796426292438
2018-07-31,THA,119.0,-34.9
2011-07-31,IDN,22534.0,-34.959293274735
2019-07-31,CZE,85.0,-35.0
2018-01-31,JPN,380.0,-35.001402601312
2015-07-31,MEX,49.0,-35.007575762349
2014-07-31,THA,99.0,-35.033018320033
2018-01-31,LTU,2.8,-35.077651515152
2018-01-31,HUN,864.0,-35.101543460162
2014-01-31,POL,9.2,-35.160094308233
