Date,Country,local_price,dollar_valuation
2016-01-31,SAU,12.0,-35.165621311363
2002-04-30,AUS,3.0,-35.224770047934
2001-04-30,BRA,3.6,-35.282062344947
2012-07-31,PHL,118.0,-35.38512927081
2014-01-31,PHL,135.0,-35.453350761991
2002-04-30,NZL,3.6,-35.456110154905
2019-01-31,JPN,390.0,-35.5
2009-07-31,PAK,190.0,-35.56744731791
2012-01-31,MEX,37.0,-35.580962720689
2017-01-31,JPN,380.0,-35.628668213047
2014-01-31,JPN,310.0,-35.690818604968
2018-01-31,PAK,375.0,-35.728946859665
2004-05-31,ZAF,12.4,-35.79786683235
2019-07-31,COL,11900.0,-35.8
2005-06-30,POL,6.5,-35.81753062195
2017-01-31,EST,3.1,-35.864920948617
2020-07-31,LKA,680.0,-35.922
2017-01-31,PER,11.0,-35.927582791174
2015-07-31,ARG,28.0,-36.009726521569
2011-07-31,ROC,75.0,-36.012400284924
2007-06-30,CRI,1130.0,-36.104449434517
2012-01-31,PHL,118.0,-36.112153654585
2020-01-31,COL,11900.0,-36.162
2021-07-31,PAK,580.0,-36.279
2020-07-31,JPN,390.0,-36.331
2018-07-31,JPN,390.0,-36.4
2012-01-31,SAU,10.0,-36.469271278865
2019-07-31,LKA,640.0,-36.5
2016-07-31,SAU,12.0,-36.516400987805
2014-01-31,SAU,11.0,-36.571912535973
2017-07-31,JPN,380.0,-36.584014498897
2014-07-31,PAK,300.0,-36.597920496328
2015-01-31,THA,99.0,-36.610769958243
2013-01-31,LKA,350.0,-36.623732923809
2009-07-31,ROC,75.0,-36.674945784255
2012-07-31,LTU,7.8,-36.713669241964
2016-01-31,JPN,370.0,-36.743470066882
2017-01-31,SAU,12.0,-36.769853172749
2014-01-31,THA,96.0,-36.850198062611
2017-01-31,PRT,3.05,-36.89935770751
2020-01-31,PER,11.9,-36.929
2011-07-31,LKA,280.0,-37.080896271397
2005-06-30,LVA,1.09,-37.187594722836
2021-07-31,JPN,390.0,-37.211
2008-06-30,ZAF,16.95,-37.224088061827
2013-07-31,MEX,37.0,-37.254643220702
2016-01-31,THA,112.0,-37.277601495481
2010-01-31,IDN,20900.0,-37.360634905412
2018-01-31,LVA,2.7,-37.396306818182
2010-07-31,ROC,75.0,-37.427276590348
2012-01-31,HUN,645.0,-37.45350346691
2016-07-31,HUN,900.0,-37.483680114694
2020-01-31,JPN,390.0,-37.492999999999995
2019-07-31,JPN,390.0,-37.5
2010-07-31,RUS,71.0,-37.53013511088
2014-07-31,POL,9.2,-37.53124710785
2012-07-31,MEX,37.0,-37.532175677925
2013-07-31,THA,89.0,-37.548132671624
2016-01-31,HUN,900.0,-37.625948651582
2015-07-31,JPN,370.0,-37.673571733044
2015-01-31,PAK,300.0,-37.826495094044
2021-07-31,LKA,700.0,-37.897999999999996
2021-01-31,POL,13.08,-37.9
2013-07-31,LKA,370.0,-37.920713005778
2017-07-31,CZE,75.0,-38.086797851661
2018-01-31,PER,10.5,-38.087286312691
2002-04-30,BRA,3.6,-38.214396045721
2010-01-31,PHL,101.52,-38.24577112491
2018-07-31,CZE,75.0,-38.3
2012-01-31,EST,2.04,-38.339043462101
2012-07-31,SAU,10.0,-38.382694379204
2012-01-31,POL,9.1,-38.414073668565
2013-07-31,IDN,27939.0,-38.470087882571
2020-07-31,ARG,250.0,-38.542
2000-04-30,AUS,2.59,-38.579017264276
2017-07-31,COL,9900.0,-38.799914542426
2021-07-31,CHN,22.4,-38.815
2012-01-31,EGY,15.5,-38.828548083899
2014-07-31,SAU,11.0,-38.830874220943
2015-01-31,SAU,11.0,-38.873780524975
2020-01-31,SAU,13.0,-38.889
2010-07-31,EGY,13.0,-38.89905497205
2021-01-31,CHN,22.4,-38.9
2012-07-31,EGY,16.0,-39.054070609573
2015-01-31,CZE,70.45,-39.0561800591
2017-07-31,PER,10.5,-39.070211426366
2020-07-31,CHL,2740.0,-39.080999999999996
2015-07-31,COL,7900.0,-39.116641032717
2004-05-31,IDN,16100.0,-39.125831820932
2021-07-31,POL,13.43,-39.158
2012-07-31,POL,9.1,-39.230692453655
2012-01-31,RUS,81.0,-39.254286223335
2009-07-31,ZAF,17.95,-39.278893732482
2012-01-31,LKA,290.0,-39.354557828052
2016-07-31,CZE,75.0,-39.376603306972
2018-01-31,SAU,12.0,-39.39878749094
2021-01-31,PAK,550.0,-39.4
2017-07-31,HUN,862.0,-39.453820217054
2016-01-31,CZE,75.0,-39.497054014755
2019-07-31,SAU,13.0,-39.6
2017-07-31,SAU,12.0,-39.625056507174
2017-01-31,HUN,900.0,-39.628231940219
2016-07-31,COL,8900.0,-39.710719840457
2020-01-31,CHL,2640.0,-39.745999999999995
2018-01-31,CHN,20.4,-39.931026684758
2016-07-31,PER,10.0,-39.981336596428
2014-01-31,MEX,37.0,-39.986561653017
2013-07-31,POL,9.2,-40.008327105031
2012-07-31,THA,82.0,-40.225285068896
2003-04-30,POL,6.3,-40.238476934898
2021-07-31,COL,12950.0,-40.344
2001-04-30,AUS,3.0,-40.348365545216
2012-01-31,ROC,75.0,-40.39603591204
2005-06-30,URY,44.0,-40.397575264994
2020-07-31,PER,11.9,-40.409
2011-07-31,MYS,7.2,-40.423218561146
2016-01-31,CHL,2100.0,-40.442595744802
2006-05-31,LKA,190.0,-40.468823679622
2007-06-30,RUS,52.0,-40.544610793446
2019-01-31,PAK,460.0,-40.6
2016-01-31,PER,10.0,-40.655425221682
2014-01-31,CHN,16.6,-40.676614835033
2015-07-31,LTU,2.59,-40.757129436326
2020-01-31,PAK,520.0,-40.784
2022-01-31,POL,14.08,-40.806
2015-07-31,CZE,70.0,-40.840293067892
2013-01-31,MYS,7.95,-40.956642115115
2010-01-31,THA,70.0,-40.989670663352
2012-07-31,IDN,24200.0,-41.026698974044
2014-07-31,VNM,60000.0,-41.05965892207
2013-01-31,CHN,16.0,-41.104906644245
2010-07-31,PHL,102.0,-41.206308217283
2010-07-31,MYS,7.05,-41.235635377537
2002-04-30,POL,5.9,-41.349556642411
2012-01-31,IDN,22534.0,-41.388736637053
2015-01-31,VNM,60000.0,-41.412085905506
2004-05-31,BRA,5.4,-41.444372153546
2012-01-31,THA,78.0,-41.468569353386
2013-07-31,SAU,10.0,-41.48080939219
2012-01-31,ZAF,19.95,-41.538594287397
2011-07-31,PAK,205.13,-41.557143291625
2022-01-31,JPN,390.0,-41.744
2013-01-31,ROC,75.0,-41.791387229551
2013-07-31,PHL,115.21,-41.795964062127
2018-07-31,PER,10.5,-41.8
2011-07-31,EGY,14.09,-41.86221634105
2010-01-31,MYS,7.05,-41.866457770723
2018-07-31,SAU,12.0,-41.9
2021-01-31,PER,11.9,-41.9
2012-01-31,CHN,15.4,-41.903328979653
2010-07-31,THA,70.0,-41.959449001703
2016-01-31,PAK,300.0,-41.982240570446
2013-07-31,RUS,87.0,-42.035392287797
2011-07-31,THA,70.0,-42.117068229506
2014-01-31,LKA,350.0,-42.133552454281
2022-01-31,PER,12.9,-42.14
2020-07-31,PAK,550.0,-42.149
2015-01-31,CHN,17.2,-42.190868610768
2021-07-31,PER,12.9,-42.214
2013-07-31,ROC,79.0,-42.264066401001
2000-04-30,THA,55.0,-42.335919479975
2001-04-30,POL,5.9,-42.361423184385
2020-07-31,COL,11900.0,-42.382
2009-07-31,PHL,99.39,-42.460811957314
2022-01-31,PAK,590.0,-42.472
2022-01-31,MEX,69.0,-42.486000000000004
2015-07-31,VNM,60000.0,-42.567189209524
2017-01-31,CZE,75.0,-42.576019110088
2012-07-31,ROC,75.0,-42.603955787024
2009-07-31,IDN,20900.0,-42.604492777503
2001-04-30,NZL,3.6,-42.618508718799
2007-01-31,RUS,49.0,-42.648382971158
2007-01-31,LKA,190.0,-42.687376834419
2019-01-31,SAU,12.0,-42.7
2013-07-31,CHN,16.0,-42.757067901101
2008-06-30,IDN,18700.0,-42.765567765568
2009-07-31,RUS,67.0,-42.774837699831
2005-06-30,LKA,175.0,-42.778985958617
2006-05-31,RUS,48.0,-42.787415019198
2015-07-31,CHN,17.0,-42.84190325972
2012-07-31,EST,2.04,-42.849358752166
2006-05-31,URY,42.28,-42.993898944956
2016-01-31,MEX,49.0,-42.998849710971
2019-01-31,LKA,580.0,-43.0
2014-07-31,CHN,16.9,-43.137558808255
2017-07-31,TUR,10.75,-43.28094163134
2014-01-31,RUS,89.0,-43.290699944399
2014-01-31,ROC,79.0,-43.356787546887
2012-07-31,CHN,15.65,-43.391927661756
2022-01-31,COL,12950.0,-43.457
2001-04-30,CZE,56.0,-43.468604885928
2016-01-31,PHL,131.0,-43.490864769865
2020-01-31,LKA,580.0,-43.625
2021-07-31,MEX,64.0,-43.742999999999995
2002-04-30,HKG,11.2,-43.775100401606
2018-07-31,CHN,20.5,-43.8
2019-01-31,PER,10.5,-43.8
2018-01-31,POL,10.1,-43.833846058026
2004-05-31,POL,6.3,-43.865276663994
2015-07-31,LVA,2.45,-43.959446764092
2014-07-31,LKA,350.0,-43.961689969731
2016-07-31,PHL,133.0,-43.990472484583
2018-07-31,PAK,375.0,-44.0
2017-01-31,CHN,19.6,-44.077645792145
2011-07-31,CHN,14.65,-44.081675106898
2018-07-31,HUN,850.0,-44.2
2012-01-31,MYS,7.35,-44.222608318151
2004-05-31,EGY,10.0,-44.29279705866
2019-07-31,PER,10.5,-44.3
2013-01-31,RUS,72.88,-44.459012104354
2015-01-31,LKA,350.0,-44.592308225074
2000-04-30,CZE,54.37,-44.600116159403
2007-01-31,UKR,9.0,-44.652850378206
2012-07-31,CRI,1200.0,-44.653082146189
2008-06-30,PAK,140.0,-44.688735861058
2007-06-30,LKA,210.0,-44.718511927639
2016-07-31,CHN,18.6,-44.73680457508
2000-04-30,RUS,39.5,-44.782274411127
2020-01-31,CHN,21.5,-44.925
2017-07-31,CHN,19.8,-44.959866569373
2014-07-31,ROC,79.0,-45.048711534881
2013-01-31,EGY,16.0,-45.204197179054
2008-06-30,PHL,87.0,-45.218055751018
2019-01-31,CHN,20.9,-45.3
2008-06-30,LKA,210.0,-45.305876883529
2003-04-30,BRA,4.55,-45.310528023847
2015-07-31,LKA,350.0,-45.409866620707
2007-01-31,THA,62.0,-45.45422553798
2012-07-31,ZAF,19.95,-45.561069009511
2016-01-31,CHN,17.6,-45.564640968187
2003-04-30,HKG,11.5,-45.595609802252
2019-01-31,HUN,850.0,-45.6
2007-01-31,IDN,15900.0,-45.677797593424
2017-01-31,TUR,10.75,-45.680786243081
2007-06-30,PHL,85.0,-45.690536048785
2006-05-31,UKR,8.5,-45.704247844139
2020-07-31,CHN,21.7,-45.736
2018-01-31,VNM,65000.0,-45.795715559932
2016-01-31,VNM,60000.0,-45.8311543539
2001-04-30,HKG,10.7,-45.992327882092
2019-07-31,HUN,900.0,-46.0
2007-06-30,UKR,9.25,-46.044555531089
2012-07-31,MYS,7.4,-46.116457444699
2007-01-31,PHL,85.0,-46.182435213149
2014-07-31,ARG,21.0,-46.38638661
2005-06-30,ARG,4.75,-46.417411746657
2018-01-31,TUR,10.75,-46.458085297301
2021-01-31,HUN,900.0,-46.5
2013-01-31,UKR,19.0,-46.581304215583
2016-07-31,VNM,60000.0,-46.615417467435
2018-01-31,IND,180.0,-46.617222351725
2000-04-30,ZAF,9.0,-46.642003414912
2001-04-30,IDN,14700.0,-46.684462691818
2010-01-31,HKG,14.8,-46.702100646673
2014-07-31,RUS,89.0,-46.720820263503
2002-04-30,MYS,5.04,-46.734305643627
2022-01-31,HUN,982.0,-46.768
2015-07-31,ROC,79.0,-46.832066052072
2020-01-31,HUN,900.0,-46.869
2004-05-31,HKG,12.0,-46.881501482891
2015-07-31,POL,9.6,-46.889565260111
2006-05-31,EGY,9.5,-46.89570456124
2019-07-31,CHN,21.0,-46.9
2019-07-31,PAK,480.0,-46.9
2021-07-31,VNM,69000.0,-46.967999999999996
2017-01-31,PHL,133.0,-47.022906418952
2013-01-31,ZAF,20.9,-47.104449616987
2012-07-31,RUS,75.0,-47.105477509467
2015-01-31,VEN,132.0,-47.108828101964
2009-07-31,THA,64.49,-47.12593071767
2007-06-30,THA,62.0,-47.230247622063
2009-07-31,MYS,6.77,-47.352622337108
2014-01-31,EGY,16.93,-47.404105498417
2017-01-31,VNM,60000.0,-47.467182749063
2003-04-30,ARG,4.1,-47.468224682247
2013-07-31,EGY,16.75,-47.55522853211
2022-01-31,VNM,69000.0,-47.567
2015-01-31,ROC,79.0,-47.630606450172
2021-01-31,PHL,142.0,-47.8
2010-07-31,CHN,13.2,-47.826966817951
2000-04-30,HKG,10.2,-47.833825161485
2021-07-31,HUN,900.0,-47.882999999999996
2006-05-31,PHL,85.0,-47.896712895564
2008-06-30,THA,62.0,-47.940807018251
2017-07-31,IND,178.0,-47.976756131546
2017-07-31,MEX,49.0,-48.033202541388
2001-04-30,HUN,399.0,-48.156232946129
2015-01-31,POL,9.2,-48.182483719443
2007-06-30,IDN,15900.0,-48.277797024509
2015-07-31,HKG,19.2,-48.28468376569
2010-01-31,ARG,7.0,-48.524226337506
2016-07-31,EGY,23.0,-48.609034245778
2017-07-31,POL,10.1,-48.615100648264
2009-07-31,CHN,12.5,-48.755242287469
2008-06-30,CHN,12.5,-48.764990339127
2010-01-31,LKA,210.0,-48.786758304227
2009-07-31,LKA,210.0,-48.786758304227
2018-07-31,VNM,65000.0,-48.8
2010-01-31,UKR,14.0,-48.804587108995
2009-07-31,UKR,14.0,-48.804587108995
2007-01-31,VEN,6800.0,-48.808268382494
2002-04-30,PHL,65.0,-48.814867312387
2006-01-31,EGY,9.25,-48.841325147945
2012-07-31,LKA,290.0,-48.844818994448
2010-01-31,CHN,12.5,-48.85721654951
2013-07-31,UKR,19.0,-48.869224969579
2020-01-31,POL,11.0,-48.901
2002-04-30,THA,55.0,-48.987636458072
2010-07-31,HKG,14.8,-49.007155536445
2003-04-30,THA,59.0,-49.013541657665
2004-05-31,VEN,4400.0,-49.034552256959
2004-05-31,ARG,4.36,-49.035651665693
2000-04-30,POL,5.5,-49.041045121838
2006-01-31,RUS,46.0,-49.064615963814
2002-04-30,CHN,10.5,-49.071648914499
2011-07-31,UKR,16.5,-49.223910552841
2005-06-30,EGY,9.0,-49.290060851927
2018-01-31,IDN,35750.0,-49.316316091524
2014-07-31,IDN,27939.0,-49.355111052501
2015-01-31,HKG,18.8,-49.365679219754
2020-07-31,HUN,900.0,-49.38
2012-01-31,HKG,16.5,-49.38848524883
2021-01-31,VNM,66000.0,-49.4
2014-07-31,HKG,18.8,-49.412604660831
2006-05-31,IDN,14600.0,-49.494075931852
2005-06-30,HKG,12.0,-49.598768395505
2012-01-31,UKR,17.0,-49.62626751508
2013-07-31,MYS,7.3,-49.629043203676
2006-05-31,THA,60.0,-49.655771336513
2020-07-31,PHL,142.0,-49.685
2016-01-31,HKG,19.2,-49.763319166807
2014-07-31,MYS,7.63,-49.763508258487
2020-01-31,VNM,66000.0,-49.775000000000006
2020-01-31,ARG,171.0,-49.79
2002-04-30,RUS,39.0,-49.799196787149
2019-01-31,VNM,65000.0,-49.8
2019-01-31,POL,10.5,-49.8
2014-01-31,HKG,18.0,-49.82381381379
2013-01-31,HKG,17.0,-49.83335971575
2018-01-31,PHL,134.0,-49.967889839748
2019-07-31,ARG,120.0,-50.0
2017-07-31,PHL,134.0,-50.010343009254
2005-06-30,IDN,14600.0,-50.013181455575
2004-05-31,RUS,42.0,-50.059453032105
2006-05-31,HKG,12.0,-50.073288252286
2021-07-31,PHL,142.0,-50.083999999999996
2010-07-31,LKA,210.0,-50.121924185325
2003-04-30,EGY,8.0,-50.1346364815
2020-07-31,VNM,66000.0,-50.135
2004-05-31,THA,59.0,-50.135226504395
2017-07-31,VNM,60000.0,-50.200133214644
2014-01-31,IDN,27939.0,-50.231025493113
2018-07-31,POL,10.1,-50.3
2018-01-31,HKG,20.5,-50.344343808981
2007-01-31,EGY,9.09,-50.474011114743
2020-01-31,PHL,142.0,-50.486
2006-01-31,PHL,82.0,-50.491163880285
2019-07-31,POL,10.8,-50.6
2014-07-31,EGY,16.93,-50.619069662543
2016-01-31,LKA,350.0,-50.715782848107
2016-01-31,COL,7900.0,-50.753431971508
2006-01-31,ARG,4.75,-50.78214935908
2017-01-31,IND,170.0,-50.82969822595
2010-07-31,UKR,14.5,-50.830123162064
2007-06-30,EGY,9.54,-50.834252292179
2006-01-31,HKG,12.0,-50.852464011717
2012-07-31,HKG,16.5,-50.853941253102
2013-07-31,ZAF,22.5,-50.854014343311
2016-07-31,HKG,19.2,-50.879080259899
2018-07-31,ARG,75.0,-50.9
2014-01-31,UKR,19.0,-50.962543965144
2006-01-31,IDN,14600.0,-51.005067284137
2003-04-30,MYS,5.04,-51.058457953001
2017-01-31,HKG,19.2,-51.076703651235
2006-05-31,MYS,5.5,-51.117411533625
2020-07-31,POL,11.0,-51.148
2007-01-31,MYS,5.5,-51.22574145741
2004-05-31,LKA,140.0,-51.236502960641
2018-01-31,MEX,48.0,-51.290438069445
2019-07-31,VNM,65000.0,-51.3
2003-04-30,RUS,41.0,-51.353211281309
2014-07-31,ZAF,24.5,-51.405306471112
2022-01-31,HKG,22.0,-51.439
2016-01-31,ARG,33.0,-51.527331552795
2000-04-30,HUN,339.0,-51.591483528253
2005-06-30,THA,60.0,-51.621408494313
2005-06-30,RUS,42.0,-51.680166882898
2019-07-31,PHL,142.0,-51.8
2014-01-31,MYS,7.4,-51.849305243223
2016-01-31,POL,9.6,-51.892144593572
2013-07-31,HKG,17.0,-51.901950371668
2015-01-31,EGY,16.93,-51.912616048981
2009-07-31,HKG,13.3,-51.932259904801
2016-07-31,POL,9.6,-51.968481717703
2021-07-31,EGY,42.5,-51.99700000000001
2021-01-31,EGY,42.5,-52.0
2022-01-31,PHL,142.0,-52.054
2005-06-30,PHL,80.0,-52.073710633046
2006-01-31,THA,60.0,-52.087488246462
2019-01-31,PHL,140.0,-52.1
2016-07-31,IND,162.0,-52.168367346939
2021-07-31,HKG,21.0,-52.181999999999995
2007-01-31,HKG,12.0,-52.212195057554
2008-06-30,HKG,13.3,-52.221378971472
2015-07-31,IDN,30500.0,-52.2842208377
2001-04-30,RUS,35.0,-52.3199738441
2011-07-31,HKG,15.1,-52.326328366084
2000-04-30,CHN,9.9,-52.364455222588
2001-04-30,THA,55.0,-52.40979492948
2008-06-30,MYS,5.5,-52.420745938894
2018-07-31,PHL,140.0,-52.5
2021-01-31,MEX,54.0,-52.6
2000-04-30,MYS,4.52,-52.610610190816
2016-07-31,MEX,44.0,-52.899062691348
2001-04-30,CHN,9.9,-52.927079767203
2001-04-30,ZAF,9.7,-53.027089326011
2007-06-30,MYS,5.5,-53.03819403679
2016-07-31,IDN,31000.0,-53.092136123595
2004-05-31,UKR,7.25,-53.108881177905
2020-01-31,MEX,50.0,-53.144999999999996
2001-04-30,MYS,4.52,-53.170327393286
2005-06-30,UKR,7.25,-53.176263917952
2020-01-31,IND,188.0,-53.22
2015-01-31,IDN,27939.0,-53.263007868958
2014-01-31,ZAF,23.5,-53.280379896648
2018-07-31,MEX,49.0,-53.3
2021-01-31,HKG,20.5,-53.300000000000004
2020-01-31,EGY,42.0,-53.354
2006-01-31,MYS,5.5,-53.424249198897
2022-01-31,EGY,42.5,-53.437
2011-07-31,IND,84.0,-53.4589940494
2019-07-31,IND,183.0,-53.5
2020-01-31,HKG,20.5,-53.5
2022-01-31,ROC,75.0,-53.589
2015-01-31,ZAF,25.5,-53.622207869356
2017-07-31,HKG,19.2,-53.624252583576
2018-01-31,ZAF,30.0,-53.648648598539
2020-07-31,HKG,20.5,-53.681
2018-07-31,HKG,20.0,-53.8
2001-04-30,PHL,59.0,-53.820384777946
2020-07-31,EGY,42.0,-53.884
2019-07-31,MEX,50.0,-53.9
2017-01-31,LKA,350.0,-53.905130964742
2017-01-31,IDN,31000.0,-54.036445243914
2019-01-31,IND,178.0,-54.2
2019-01-31,HKG,20.0,-54.2
2004-05-31,MYS,5.04,-54.26497277677
2019-07-31,HKG,20.5,-54.3
2021-01-31,IND,190.0,-54.300000000000004
2003-04-30,PHL,65.0,-54.313828852574
2018-07-31,IND,173.0,-54.4
2019-01-31,MEX,49.0,-54.5
2021-01-31,ROC,72.0,-54.50000000000001
2017-01-31,POL,9.6,-54.526246621501
2021-07-31,ROC,72.0,-54.565
2017-07-31,IDN,32126.0,-54.661659493906
2005-06-30,MYS,5.25,-54.85036119711
2015-07-31,EGY,16.93,-54.860482830993
2021-07-31,IND,190.0,-54.931
2007-06-30,HKG,12.0,-54.973590040653
2022-01-31,ZAF,39.9,-55.608000000000004
2016-01-31,IDN,30500.0,-55.643573571859
2020-07-31,IND,190.0,-55.75
2018-01-31,ROC,69.0,-55.780523743167
2003-04-30,CHN,9.9,-55.879993582545
2017-01-31,MEX,49.0,-55.883490278567
2015-01-31,MYS,7.63,-55.942417952858
2019-07-31,EGY,42.0,-56.0
2007-01-31,CHN,11.0,-56.058435250467
2016-01-31,EGY,16.93,-56.142335245528
2022-01-31,IND,190.0,-56.176
2015-07-31,ZAF,26.0,-56.277312123211
2021-01-31,MYS,9.99,-56.39999999999999
2018-01-31,RUS,130.0,-56.610781353049
2004-05-31,CHN,10.4,-56.688322505414
2018-01-31,MYS,9.0,-56.890605600773
2017-07-31,RUS,137.0,-57.016313438548
2012-07-31,UKR,15.0,-57.130610276843
2020-07-31,ROC,72.0,-57.193000000000005
2016-07-31,ROC,69.0,-57.25599865598
2017-01-31,ROC,69.0,-57.259477710818
2017-07-31,ROC,69.0,-57.283675089727
2017-07-31,ZAF,30.0,-57.34455645448
2019-07-31,TUR,13.99,-57.4
2020-01-31,IDN,33000.0,-57.424
2004-05-31,PHL,69.0,-57.436308679292
2017-01-31,RUS,130.0,-57.490466010766
2021-01-31,IDN,34000.0,-57.49999999999999
2020-01-31,ROC,72.0,-57.508
2007-06-30,CHN,11.0,-57.581410816825
2021-07-31,UKR,65.0,-57.735
2006-05-31,CHN,10.5,-57.798445375112
2016-01-31,ROC,69.0,-57.883504491617
2018-07-31,ZAF,31.0,-57.9
2019-01-31,IDN,33000.0,-58.0
2015-07-31,MYS,7.65,-58.043419302276
2020-01-31,UKR,57.0,-58.095
2022-01-31,UKR,69.0,-58.135000000000005
2021-07-31,MYS,9.99,-58.146
2016-07-31,ZAF,30.0,-58.298408250243
2018-07-31,TUR,10.75,-58.5
2005-06-30,CHN,10.5,-58.540276581369
2021-07-31,IDN,34000.0,-58.54899999999999
2021-07-31,TUR,19.99,-58.653999999999996
2006-01-31,CHN,10.5,-58.664533756609
2020-07-31,IDN,34000.0,-58.75
2018-07-31,ROC,69.0,-58.8
2020-01-31,MYS,9.5,-58.879000000000005
2022-01-31,MYS,9.99,-58.919
2020-07-31,MYS,9.99,-58.983
2022-01-31,IDN,34000.0,-59.309999999999995
2016-07-31,RUS,130.0,-59.320852495246
2021-07-31,ZAF,33.5,-59.562000000000005
2019-07-31,ROC,72.0,-59.8
2021-07-31,RUS,169.0,-59.866
2019-01-31,ROC,69.0,-59.9
2019-01-31,ZAF,31.0,-59.9
2019-01-31,EGY,40.0,-60.0
2018-07-31,IDN,31500.0,-60.2
2019-07-31,IDN,32000.0,-60.5
2016-07-31,MYS,8.0,-60.583521547018
2019-01-31,MYS,9.05,-60.6
2015-01-31,IND,116.25,-60.6113591419
2015-07-31,RUS,107.0,-60.682558139749
2020-07-31,MEX,50.0,-60.971
2020-01-31,TUR,12.99,-61.039
2021-01-31,UKR,62.0,-61.1
2020-01-31,RUS,135.0,-61.243
2019-07-31,UKR,57.0,-61.3
2016-01-31,IND,127.0,-61.437597264741
2012-01-31,IND,84.0,-61.44254529737
2015-07-31,IND,116.25,-61.738434392688
2013-01-31,IND,89.0,-61.834859952708
2021-01-31,ZAF,33.5,-61.9
2018-07-31,MYS,8.45,-61.9
2019-07-31,ZAF,31.0,-61.9
2020-07-31,UKR,59.0,-61.914
2018-07-31,RUS,130.0,-62.0
2020-01-31,ZAF,31.0,-62.007999999999996
2017-07-31,MYS,8.6,-62.207022023199
2017-01-31,ZAF,26.32,-62.719361923182
2019-07-31,MYS,8.85,-62.8
2016-01-31,MYS,8.0,-63.057073358262
2012-07-31,IND,89.0,-63.382628441216
2018-01-31,EGY,34.21,-63.394538606403
2014-07-31,IND,105.0,-63.557554086284
2016-01-31,ZAF,28.0,-64.084969190836
2019-01-31,ARG,75.0,-64.1
2019-01-31,TUR,10.75,-64.2
2002-04-30,ZAF,9.7,-64.260712575071
2020-07-31,TUR,13.99,-64.282
2021-01-31,TUR,14.99,-64.5
2019-07-31,RUS,130.0,-64.5
2017-01-31,MYS,8.0,-64.642118573539
2019-01-31,UKR,54.0,-65.2
2018-07-31,UKR,50.0,-65.4
2004-05-31,URY,29.8,-65.441862892331
2014-07-31,UKR,19.0,-66.089337639987
2020-07-31,RUS,135.0,-66.50500000000001
2014-01-31,IND,95.0,-66.781078169936
2017-07-31,EGY,31.37,-66.90596631519
2013-07-31,IND,90.0,-67.070223115093
2020-07-31,ZAF,31.0,-67.437
2015-07-31,UKR,34.0,-67.662318516652
2002-04-30,ARG,2.5,-67.922809448657
2022-01-31,TUR,24.99,-67.93900000000001
2017-07-31,UKR,44.0,-67.964936166495
2021-01-31,RUS,135.0,-68.0
2018-07-31,EGY,31.37,-68.2
2016-01-31,UKR,36.0,-68.727061082131
2016-07-31,UKR,39.0,-68.798003072197
2018-01-31,UKR,47.0,-69.000469609907
2016-01-31,RUS,114.0,-69.025876027699
2017-01-31,UKR,42.0,-69.523057621013
2022-01-31,RUS,135.0,-69.986
2019-01-31,RUS,110.17,-70.4
2017-01-31,EGY,27.49,-71.055906637663
2015-01-31,RUS,89.0,-71.514287361245
2015-01-31,UKR,19.0,-74.929862993021
2004-05-31,SAU,2.4,-77.932211431482
2015-07-31,VEN,132.0,-86.011466358636
2016-01-31,VEN,132.0,-86.52489354722
